Gemeindename,jahr,wert
Oeschenbach,1995,0.23184488713741302
Oeschgen,1995,0.5302189191182455
Oetwil am See,1995,0.5238097443872568
Oetwil an der Limmat,1995,0.5589994517239657
Oftringen,1995,0.5850055512927828
Ogens,1995,0.49520749178799717
Ollon,1995,0.28994246055134626
Olsberg,1995,0.34891030662938166
Olten,1995,0.6251699542472375
Oltingen,1995,0.29228643643654
Onex,1995,0.727930196126302
Onnens (VD),1995,0.35508746192568824
Onsernone,1995,0.058732540049451464
Opfikon,1995,0.7269323205435148
Oppens,1995,0.45891268499966326
Oppligen,1995,0.456888823075728
Orbe,1995,0.6151478825783243
Orges,1995,0.5225773472939769
Origlio,1995,0.5021156984217027
Ormalingen,1995,0.308070319039481
Ormont-Dessous,1995,0.13845774382498777
Ormont-Dessus,1995,0.11631318672218514
Orny,1995,0.5213452457042222
Oron,1995,0.4390124357199367
Orpund,1995,0.5543376109639152
Orselina,1995,0.4887869127335087
Orsières,1995,0.09418859281994048
Orvin,1995,0.26797489625733106
Orzens,1995,0.5259980866403291
Ossingen,1995,0.4789727284358098
Ostermundigen,1995,0.6214754509203362
Otelfingen,1995,0.4864857777827928
Othmarsingen,1995,0.5960956042325949
Ottenbach,1995,0.5622511498722029
Oulens-sous-Echallens,1995,0.5120560164304123
Pailly,1995,0.4841442513973155
Paradiso,1995,0.7013557607477362
Paudex,1995,0.8151867389678955
Payerne,1995,0.6192276392227564
Penthalaz,1995,0.649607531229655
Penthaz,1995,0.665584921836853
Penthéréaz,1995,0.45479001055706986
Perly-Certoux,1995,0.7860818590436663
Perrefitte,1995,0.22398154169535464
Perroy,1995,0.6320811147275178
Personico,1995,0.07058956364917147
Petit-Val,1995,0.1923474292365872
Pfaffnau,1995,0.37267571025424534
Pfeffingen,1995,0.3460082065911941
Pfungen,1995,0.48984662792350675
Pfyn,1995,0.4344840361693195
Pfäfers,1995,0.08176707258128156
Pfäffikon,1995,0.4973400277151188
Pierrafortscha,1995,0.4617140564737441
Pieterlen,1995,0.5166652871550416
Plaffeien,1995,0.12120440827698267
Plan-les-Ouates,1995,0.7618949565481632
Plasselb,1995,0.14080903968032527
Plateau de Diesse,1995,0.28273776835075143
Pleigne,1995,0.22489022555416577
Pohlern,1995,0.1331411600112915
Poliez-Pittet,1995,0.4090613388433689
Pollegio,1995,0.35775407489977384
Pompaples,1995,0.5406479508909461
Pomy,1995,0.5894144465414326
Pont-en-Ogoz,1995,0.3661762189261521
Pont-la-Ville,1995,0.2933611273765564
Ponte Capriasca,1995,0.18946842352549234
Ponthaux,1995,0.40224511844595684
Pontresina,1995,0.06268557662484031
Porrentruy,1995,0.5271006266276042
Port,1995,0.5394428041246202
Port-Valais,1995,0.28465944177964153
Porza,1995,0.6475824737548828
Poschiavo,1995,0.0740690750137163
Prangins,1995,0.6435401608245541
Prato (Leventina),1995,0.13831815112396126
Pratteln,1995,0.6684019055669708
Pregny-Chambésy,1995,0.7398899302763098
Premier,1995,0.25541574930407335
Presinge,1995,0.6223234049479167
Prez,1995,0.38272878127993293
Prilly,1995,0.8443094889322916
Provence,1995,0.20574903124161348
Préverenges,1995,0.7803818275188578
Prévondavaux,1995,0.29977614539010183
Prévonloup,1995,0.5597532908121745
Puidoux,1995,0.3729792110255507
Pully,1995,0.7226232172368647
Puplinge,1995,0.7281697739002316
Pura,1995,0.4231352298817736
Péry-La Heutte,1995,0.29317209591902316
Quarten,1995,0.11178002166748047
Quinto,1995,0.11285802679438235
Radelfingen,1995,0.36776622972990336
Rafz,1995,0.4927903529575893
Rain,1995,0.35403553851239095
Ramlinsburg,1995,0.37142276763916016
Ramsen,1995,0.45658267628062854
Rances,1995,0.33965850635698647
Randa,1995,0.05155902292536593
Raperswilen,1995,0.4210563354492188
Rapperswil (BE),1995,0.4481823260967548
Rapperswil-Jona,1995,0.5701227657130508
Raron,1995,0.13817290308073998
Realp,1995,0.05354653557078448
Rebstein,1995,0.5161531236436632
Rebévelier,1995,0.1303565008886929
Recherswil,1995,0.5923034526683666
Rechthalten,1995,0.289971976444639
Reconvilier,1995,0.3433740789240057
Regensberg,1995,0.4078003135887352
Regensdorf,1995,0.6593814931017288
Rehetobel,1995,0.31829533008260463
Reichenbach im Kandertal,1995,0.08189031072748862
Reichenburg,1995,0.30093296714451
Reiden,1995,0.35868393115783004
Reigoldswil,1995,0.23755930547844872
Reinach (AG),1995,0.48123465374017216
Reinach (BL),1995,0.6978492410773904
Reisiswil,1995,0.2110776323260683
Reitnau,1995,0.4056238532066345
Rekingen (AG),1995,0.46038226286570233
Remaufens,1995,0.3001979390780131
Remetschwil,1995,0.5275189876556396
Remigen,1995,0.36170247197151184
Renan (BE),1995,0.23234238344080307
Renens (VD),1995,0.8768631143772856
Rennaz,1995,0.7045266434953019
Reute (AR),1995,0.345320303228837
Reutigen,1995,0.23682278527153863
Rheinau,1995,0.4106497870551215
Rheineck,1995,0.7532229832240513
Rheinfelden,1995,0.5552557200072747
Rheinwald,1995,0.05764122095778416
Rhäzüns,1995,0.183362492975199
Riaz,1995,0.37372931223067024
Richterswil,1995,0.6019277157990829
Rickenbach (BL),1995,0.32801215502680564
Rickenbach (LU),1995,0.3628573686648638
Rickenbach (SO),1995,0.4642524304597274
Rickenbach (TG),1995,0.7076950073242188
Rickenbach (ZH),1995,0.5744912283761161
Riddes,1995,0.260427048865785
Ried bei Kerzers,1995,0.571572913498175
Ried-Brig,1995,0.14240155332082247
Riederalp,1995,0.16974874837509055
Riedholz,1995,0.4696039423212275
Riehen,1995,0.603320566813151
Riemenstalden,1995,0.06666952597128378
Rietheim,1995,0.5516573998235887
Rifferswil,1995,0.4280279955817658
Riggisberg,1995,0.2173682621547154
Ringgenberg (BE),1995,0.2445488805356233
Riniken,1995,0.4369561883467662
Risch,1995,0.5232743243781888
Riva San Vitale,1995,0.32957511252545296
Rivaz,1995,0.7193942070007324
Riviera,1995,0.11666528452997622
Roche (VD),1995,0.5288175310407366
Rochefort,1995,0.28034985890536435
Roches (BE),1995,0.2462920090247845
Rodersdorf,1995,0.4129963135451413
Roggenburg,1995,0.2515384055472709
Roggliswil,1995,0.3292694091796875
Roggwil (BE),1995,0.5663848150344122
Roggwil (TG),1995,0.48122585063077966
Rohrbach,1995,0.4584645810334579
Rohrbachgraben,1995,0.25909876355937883
Rolle,1995,0.7739081271859103
Romainmôtier-Envy,1995,0.3205497139378598
Romanel-sur-Lausanne,1995,0.7488333519468916
Romanel-sur-Morges,1995,0.5899032592773438
Romanshorn,1995,0.5828852966754106
Romont (BE),1995,0.23588108194285426
Romont (FR),1995,0.5055815956809304
Romoos,1995,0.11004536526262268
Ronco sopra Ascona,1995,0.28189492527442644
Rongellen,1995,0.20804123878479003
Root,1995,0.47385957815351276
Ropraz,1995,0.4935497484709087
Rorbas,1995,0.4900914827982585
Rorschach,1995,0.8550305800004439
Rorschacherberg,1995,0.49056788853236605
Rossa,1995,0.02721850077311198
Rossemaison,1995,0.5606822286333356
Rossenges,1995,0.4677381013569079
Rossinière,1995,0.1188638293391578
Rothenbrunnen,1995,0.2620442310969035
Rothenburg,1995,0.48203723383884806
Rothenfluh,1995,0.2499674365507158
Rothenthurm,1995,0.21897763452348007
Rothrist,1995,0.5809973452953582
Rottenschwil,1995,0.46061048115769476
Rougemont,1995,0.10242843140739744
Roveredo (GR),1995,0.08421715075215593
Rovio,1995,0.17549717033302392
Rovray,1995,0.5429778189029334
Rubigen,1995,0.5688401971544538
Rudolfstetten-Friedlisberg,1995,0.5604241924521364
Rue,1995,0.3950962066650391
Rueyres,1995,0.4821722724220969
Rumendingen,1995,0.353445755807977
Rumisberg,1995,0.2538186017204733
Rupperswil,1995,0.6495391845703125
Russikon,1995,0.40448500152327055
Russin,1995,0.5308405069204477
Ruswil,1995,0.29356375961927367
Römerswil,1995,0.34910072935851355
Röschenz,1995,0.33049313615008097
Röthenbach im Emmental,1995,0.13606403115981827
Rüderswil,1995,0.3028825444283245
Rüdlingen,1995,0.45747621435868113
Rüdtligen-Alchenflüh,1995,0.73396514182867
Rüeggisberg,1995,0.21009504938700113
Rüegsau,1995,0.2884057828081333
Rüfenach,1995,0.5352968328139361
Rümikon,1995,0.4029549046566612
Rümlang,1995,0.662127685546875
Rümlingen,1995,0.3966895153647975
Rünenberg,1995,0.361432168541885
Rüschegg,1995,0.13333072333500304
Rüschlikon,1995,0.7410552653860538
Rüte,1995,0.18418406153368627
Rüthi (SG),1995,0.3854225560238487
Rüti (ZH),1995,0.5464993000030518
Rüti bei Büren,1995,0.4394543591667624
Rüti bei Lyssach,1995,0.5883942517367277
Rütschelen,1995,0.38802384596604567
Rüttenen,1995,0.3487903463429418
S-chanf,1995,0.03490597439795425
Saanen,1995,0.13401338324204634
Saas-Almagell,1995,0.0450455291028541
Saas-Balen,1995,0.11712613313094429
Saas-Fee,1995,0.11446126302083333
Saas-Grund,1995,0.12540322975407267
Sachseln,1995,0.13899617676341205
Safenwil,1995,0.4846212213689631
Safiental,1995,0.05114511007379891
Safnern,1995,0.4993806776109633
Sagogn,1995,0.19199796693514934
Saicourt,1995,0.23015921456473215
Saignelégier,1995,0.21541874762445057
Saillon,1995,0.32609464044440284
Saint-Aubin (FR),1995,0.5632358257587139
Saint-Barthélemy (VD),1995,0.5565660916841947
Saint-Blaise,1995,0.44381590292487344
Saint-Brais,1995,0.17390158473248463
Saint-Cergue,1995,0.2091953712173655
Saint-George,1995,0.16363416125426938
Saint-Gingolph,1995,0.10450664944118923
Saint-Imier,1995,0.32107561739818696
Saint-Livres,1995,0.38698778807661915
Saint-Légier-La Chiésaz,1995,0.37766763986634816
Saint-Léonard,1995,0.5658363083661613
Saint-Martin (FR),1995,0.29846250472530245
Saint-Martin (VS),1995,0.1195735610294021
Saint-Maurice,1995,0.3067136492047991
Saint-Oyens,1995,0.3675126200136931
Saint-Prex,1995,0.706029404041379
Saint-Saphorin (Lavaux),1995,0.7552909851074219
Saint-Sulpice (VD),1995,0.7349275158297631
Sainte-Croix,1995,0.2220362955087367
Salenstein,1995,0.3342508054247089
Salgesch,1995,0.29824995328594184
Salmsach,1995,0.5619088048520295
Salvan,1995,0.09405751279483109
Samedan,1995,0.06959078590118509
Samnaun,1995,0.09899181928790983
San Vittore,1995,0.1480535657218333
Sant'Antonino,1995,0.4988684744205115
Santa Maria in Calanca,1995,0.1025896197871158
Sargans,1995,0.5097361246744792
Sarmenstorf,1995,0.4274618078161169
Sarnen,1995,0.1742362684875954
Satigny,1995,0.6217052280502832
Sattel,1995,0.2303805881076389
Saubraz,1995,0.3491045095152774
Sauge,1995,0.30688107067159476
Saulcy,1995,0.18461573123931885
Saules (BE),1995,0.22026359013148716
Savigny,1995,0.35771594285051483
Savièse,1995,0.17215448237923034
Savosa,1995,0.7089050610860189
Saxeten,1995,0.07839273568540335
Saxon,1995,0.26904349772135416
Schaffhausen,1995,0.47916241814108457
Schafisheim,1995,0.5075641881639712
Schangnau,1995,0.08900825397388355
Scharans,1995,0.13092478390397697
Schattdorf,1995,0.23772194549327588
Schattenhalb,1995,0.10218338668346405
Schelten,1995,0.14193624065768334
Schenkon,1995,0.4939403533935547
Scheuren,1995,0.5251610892159598
Schiers,1995,0.09839251696825978
Schinznach,1995,0.4161376953125
Schlatt (TG),1995,0.4522767010857077
Schlatt (ZH),1995,0.3567354343081481
Schlatt-Haslen,1995,0.26730390645689883
Schleinikon,1995,0.3777040269639757
Schleitheim,1995,0.39293024095438295
Schlierbach,1995,0.330118664240433
Schlieren,1995,0.6922771635509672
Schlossrued,1995,0.29054562250773114
Schluein,1995,0.28938641866048176
Schmerikon,1995,0.4880142817421565
Schmiedrued,1995,0.3122251510620117
Schmitten (FR),1995,0.5092202632799061
Schmitten (GR),1995,0.11657246963753885
Schneisingen,1995,0.4106147376290203
Schnottwil,1995,0.46285235192164903
Schongau,1995,0.3454804373259592
Schupfart,1995,0.4087731777093349
Schwaderloch,1995,0.5068265666132388
Schwadernau,1995,0.5522654989491338
Schwanden bei Brienz,1995,0.13726441902026795
Schwarzenberg,1995,0.13986329225163474
Schwarzenburg,1995,0.30379797144698045
Schwarzhäusern,1995,0.4851019907805879
Schwellbrunn,1995,0.27035176878606815
Schwende,1995,0.11266669248923278
Schwerzenbach,1995,0.6551370620727539
Schwyz,1995,0.26216012791480436
Schänis,1995,0.2182590356295991
Schöfflisdorf,1995,0.4302296994337395
Schöftland,1995,0.49432923243596005
Schönenbuch,1995,0.6618821620941162
Schönengrund,1995,0.24277721542909922
Schönenwerd,1995,0.6742138412763488
Schönholzerswilen,1995,0.3371512095133464
Schötz,1995,0.4257436851899787
Schübelbach,1995,0.24774851629778835
Schüpfen,1995,0.463981296705163
Schüpfheim,1995,0.20349953724787787
Scuol,1995,0.05390545650007686
Seeberg,1995,0.3764199598780218
Seedorf (BE),1995,0.4210866142721737
Seedorf (UR),1995,0.19950899924001386
Seegräben,1995,0.6187916508427372
Seehof,1995,0.14306563225345334
Seelisberg,1995,0.174258125119093
Seengen,1995,0.4235844703236963
Seewen,1995,0.232516132183929
Seewis im Prättigau,1995,0.10167912617418567
Seftigen,1995,0.4388110935688019
Seltisberg,1995,0.40446287898694055
Selzach,1995,0.3800977875914755
Sembrancher,1995,0.22637568729024538
Sempach,1995,0.5037779982072593
Semsales,1995,0.168294942603921
Senarclens,1995,0.5581823984781901
Sennwald,1995,0.3095083553625378
Seon,1995,0.5101125693019433
Sergey,1995,0.4438594320546026
Serravalle,1995,0.05794177378948764
Servion,1995,0.4064435771867341
Seuzach,1995,0.6689939806538243
Sevelen,1995,0.26895185647551545
Siblingen,1995,0.33571307690112623
Sierre,1995,0.6228674295786265
Siglistorf,1995,0.2932356728447808
Signau,1995,0.2611857268769862
Signy-Avenex,1995,0.7092765808105469
Sigriswil,1995,0.12593504360743932
Silenen,1995,0.057274879397028855
Sils im Domleschg,1995,0.2362082020336429
Sils im Engadin/Segl,1995,0.06625187617307815
Silvaplana,1995,0.13208393692281206
Simplon,1995,0.052450465896149094
Sins,1995,0.4343258008406155
Sion,1995,0.6068060857599432
Sirnach,1995,0.5136057285252463
Siselen,1995,0.46014278585260565
Sisikon,1995,0.13195578731707672
Sissach,1995,0.45352956411000844
Sisseln,1995,0.6927849740693064
Siviriez,1995,0.33567462010686133
Soazza,1995,0.05370563053798293
Solothurn,1995,0.7698178635430091
Sommeri,1995,0.40621765566543794
Sonceboz-Sombeval,1995,0.3049907684326172
Sonvilier,1995,0.22073067778750405
Soral,1995,0.6300307334737575
Sorengo,1995,0.7173474385188177
Sorens,1995,0.2840118408203125
Sorvilier,1995,0.2841148038881015
Soubey,1995,0.14488099220040612
Soyhières,1995,0.3022827621578246
Speicher,1995,0.36180877685546875
Spiez,1995,0.5606731068004261
Spiringen,1995,0.08554617263418966
Spreitenbach,1995,0.61370849609375
St. Gallen,1995,0.588696758563702
St. Margrethen,1995,0.6534303437679185
St. Moritz,1995,0.2427217597203539
St. Niklaus,1995,0.07354954310825892
St. Silvester,1995,0.2616260428177683
St. Stephan,1995,0.09062755035338489
St. Ursen,1995,0.3547494327320772
Stabio,1995,0.6294504667583265
Stadel,1995,0.4789799744228147
Staffelbach,1995,0.3936075104607476
Stalden (VS),1995,0.20560255504789807
Staldenried,1995,0.11750982518781695
Stallikon,1995,0.42629989070595853
Stammheim,1995,0.42416501588459254
Stans,1995,0.39165897475940553
Stansstad,1995,0.3708290765749528
Starrkirch-Wil,1995,0.4782728972258391
Staufen,1995,0.5910944534560382
Steckborn,1995,0.33532923184908353
Steffisburg,1995,0.4746634511269286
Steg-Hohtenn,1995,0.26679546780056423
Stein (AG),1995,0.681469064009817
Stein (AR),1995,0.31262186820933363
Stein am Rhein,1995,0.43273519962391954
Steinach,1995,0.6345851323375963
Steinen,1995,0.37415822347005206
Steinerberg,1995,0.22154277836510894
Steinhausen,1995,0.6298133570973466
Steinmaur,1995,0.5531965974089387
Stetten (AG),1995,0.5553145072829555
Stetten (SH),1995,0.4861639404296875
Stettfurt,1995,0.39901418593323346
Stettlen,1995,0.49029575075422016
Stocken-Höfen,1995,0.1902205009292401
Strengelbach,1995,0.5317510354398477
Studen (BE),1995,0.6733448452419705
Stäfa,1995,0.5959176390710539
Stüsslingen,1995,0.37401711679723143
Subingen,1995,0.570321536758571
Suchy,1995,0.4434588841029576
Sufers,1995,0.04784548195609211
Suhr,1995,0.5909061651120241
Sulgen,1995,0.5403437262413485
Sullens,1995,0.6172695159912109
Sumiswald,1995,0.19397835523323806
Sumvitg,1995,0.052006906917209265
Surpierre,1995,0.41135260870842516
Sursee,1995,0.6752988125415559
Surses,1995,0.05834181128591557
Suscévaz,1995,0.5150336129324776
Sutz-Lattrigen,1995,0.5081629753112793
Syens,1995,0.5330344608851841
Sâles,1995,0.30493003970286886
Sévaz,1995,0.6289368542757902
Tafers,1995,0.35914711874039446
Tamins,1995,0.11146109114977307
Tannay,1995,0.6667845408121745
Tartegnin,1995,0.35917287402682835
Tavannes,1995,0.34421857198079425
Tecknau,1995,0.4492412194973085
Tegerfelden,1995,0.4850765810174457
Tenero-Contra,1995,0.5730295007879084
Tenniken,1995,0.3228338877360026
Tentlingen,1995,0.39595025484679175
Termen,1995,0.12776503245035808
Terre di Pedemonte,1995,0.31496633437865557
Teufen (AR),1995,0.4015709014527826
Teufenthal (AG),1995,0.38048967264466366
Teuffenthal (BE),1995,0.13188909504511584
Thal,1995,0.5965700922785578
Thalheim (AG),1995,0.26987276944247157
Thalheim an der Thur,1995,0.5297279717787257
Thalwil,1995,0.7061929924543514
Thayngen,1995,0.5252763464095744
Therwil,1995,0.56637042760849
Thierachern,1995,0.4708545131068076
Thun,1995,0.6487492789999086
Thundorf,1995,0.3277988656485591
Thunstetten,1995,0.5396212553366636
Thurnen,1995,0.4116212526957194
Thusis,1995,0.17304939577431033
Thônex,1995,0.8125916778064165
Thörigen,1995,0.4396885236104329
Thürnen,1995,0.48246404859754777
Titterten,1995,0.28425032405529993
Tobel-Tägerschen,1995,0.42429262049057903
Toffen,1995,0.4023861703993399
Tolochenaz,1995,0.7723850770430132
Torny,1995,0.38236250360328033
Torricella-Taverne,1995,0.4108277254326399
Trachselwald,1995,0.16344443134877873
Tramelan,1995,0.25654892605118435
Trasadingen,1995,0.4602623815121858
Treiten,1995,0.49967349017107926
Tresa,1995,0.39158877580525486
Trey,1995,0.540153941170114
Treycovagnes,1995,0.6228960752487183
Treytorrens (Payerne),1995,0.47089705175283003
Treyvaux,1995,0.28178190934030634
Triengen,1995,0.39346808129614524
Trient,1995,0.07547564446171627
Trimbach,1995,0.47218384781504064
Trimmis,1995,0.13279536150503848
Trin,1995,0.09752892278855847
Trogen,1995,0.2793529464537839
Troinex,1995,0.7484999539559347
Troistorrents,1995,0.22099765330704849
Trub,1995,0.1007974977284729
Trubschachen,1995,0.18861283196343315
Trun,1995,0.07726245153517951
Truttikon,1995,0.4440171377999442
Trélex,1995,0.5123148379118546
Trüllikon,1995,0.46787319183349607
Tschappina,1995,0.05861341773565091
Tschiertschen-Praden,1995,0.10983194805731486
Tschugg,1995,0.3585714708294785
Tuggen,1995,0.4003457799204079
Tujetsch,1995,0.07137779320926028
Turbenthal,1995,0.27047200870748234
Turgi,1995,0.6459970474243164
Turtmann-Unterems,1995,0.0842449594531539
Twann-Tüscherz,1995,0.27703062857988586
Tägerig,1995,0.4766510009765625
Tägerwilen,1995,0.511383302750126
Täsch,1995,0.05554622170259195
Täuffelen,1995,0.5360389823344216
Tévenon,1995,0.21021376440535375
Törbel,1995,0.15070234414097253
Tübach,1995,0.628329576764788
Udligenswil,1995,0.3573141387014678
Ueberstorf,1995,0.36708431316974977
Uebeschi,1995,0.29538279942103796
Ueken,1995,0.4268808818998791
Uerkheim,1995,0.3334519801995693
Uesslingen-Buch,1995,0.46584160846212636
Uetendorf,1995,0.559359140107126
Uetikon am See,1995,0.6054674115097314
Uezwil,1995,0.3810135278946314
Ufhusen,1995,0.2886914032433421
Uitikon,1995,0.5793352518996148
Ulmiz,1995,0.46886800683063007
Unterbäch,1995,0.07562672990577417
Untereggen,1995,0.3242780245267428
Unterengstringen,1995,0.716897928489829
Unterentfelden,1995,0.6166358704262591
Unteriberg,1995,0.10723494980803278
Unterkulm,1995,0.36690211296081543
Unterlangenegg,1995,0.23562675052218968
Unterlunkhofen,1995,0.47452418009440106
Unterramsern,1995,0.47949465998896845
Unterschächen,1995,0.06343456862618717
